
>>> Condition Data >>>

    27575291 of 30036600000 molecules passed the conditions (0.09 percent).
  - 162:    91.7015 percent of the time (12520 hits)
  - 163:     2.0582 percent of the time (281 hits)
  - 164:   100.0000 percent of the time (13653 hits)
  - 165:    99.6704 percent of the time (13608 hits)
  - 166:   100.0000 percent of the time (13653 hits)
  - 167:   100.0000 percent of the time (13653 hits)
  - 168:   100.0000 percent of the time (13653 hits)
  - 169:   100.0000 percent of the time (13653 hits)
  - 170:   100.0000 percent of the time (13653 hits)
  - 171:   100.0000 percent of the time (13653 hits)
  - 172:   100.0000 percent of the time (13653 hits)
  - 173:   100.0000 percent of the time (13653 hits)
  - 174:    99.9927 percent of the time (13652 hits)
  - 175:   100.0000 percent of the time (13653 hits)
  - 176:   100.0000 percent of the time (13653 hits)
  - 177:   100.0000 percent of the time (13653 hits)
  - 178:   100.0000 percent of the time (13653 hits)
  - 179:   100.0000 percent of the time (13653 hits)
  - 180:   100.0000 percent of the time (13653 hits)
  - 181:   100.0000 percent of the time (13653 hits)
  - 182:    42.1592 percent of the time (5756 hits)
  - 183:    99.9780 percent of the time (13650 hits)
  - 184:    99.9927 percent of the time (13652 hits)
  - 185:   100.0000 percent of the time (13653 hits)
  - 186:   100.0000 percent of the time (13653 hits)
  - 187:    55.6142 percent of the time (7593 hits)
  - 188:   100.0000 percent of the time (13653 hits)
  - 189:   100.0000 percent of the time (13653 hits)
  - 190:    99.9780 percent of the time (13650 hits)
  - 191:   100.0000 percent of the time (13653 hits)
  - 192:    99.9780 percent of the time (13650 hits)
  - 193:    99.9634 percent of the time (13648 hits)
  - 194:    79.4697 percent of the time (10850 hits)
  - 195:    38.7241 percent of the time (5287 hits)
  - 196:   100.0000 percent of the time (13653 hits)
  - 197:   100.0000 percent of the time (13653 hits)
  - 198:    99.4800 percent of the time (13582 hits)
  - 199:   100.0000 percent of the time (13653 hits)
  - 200:    99.9927 percent of the time (13652 hits)
  - 201:    99.9927 percent of the time (13652 hits)
  - 202:   100.0000 percent of the time (13653 hits)
  - 203:    99.9854 percent of the time (13651 hits)
  - 204:   100.0000 percent of the time (13653 hits)
  - 205:   100.0000 percent of the time (13653 hits)
  - 206:   100.0000 percent of the time (13653 hits)
  - 207:   100.0000 percent of the time (13653 hits)
  - 208:   100.0000 percent of the time (13653 hits)
  - 209:   100.0000 percent of the time (13653 hits)
  - 210:   100.0000 percent of the time (13653 hits)
  - 211:   100.0000 percent of the time (13653 hits)
  - 212:    99.9927 percent of the time (13652 hits)
  - 213:   100.0000 percent of the time (13653 hits)
  - 214:   100.0000 percent of the time (13653 hits)
  - 215:   100.0000 percent of the time (13653 hits)
  - 216:   100.0000 percent of the time (13653 hits)
  - 217:   100.0000 percent of the time (13653 hits)
  - 218:   100.0000 percent of the time (13653 hits)
  - 219:   100.0000 percent of the time (13653 hits)
  - 220:   100.0000 percent of the time (13653 hits)
  - 221:   100.0000 percent of the time (13653 hits)
  - 222:   100.0000 percent of the time (13653 hits)
  - 223:   100.0000 percent of the time (13653 hits)
  - 224:   100.0000 percent of the time (13653 hits)
  - 225:   100.0000 percent of the time (13653 hits)
  - 226:    99.3555 percent of the time (13565 hits)
  - 227:   100.0000 percent of the time (13653 hits)
  - 228:   100.0000 percent of the time (13653 hits)
  - 229:   100.0000 percent of the time (13653 hits)
  - 230:   100.0000 percent of the time (13653 hits)
  - 231:   100.0000 percent of the time (13653 hits)
  - 232:   100.0000 percent of the time (13653 hits)
  - 233:   100.0000 percent of the time (13653 hits)
  - 234:   100.0000 percent of the time (13653 hits)
  - 235:   100.0000 percent of the time (13653 hits)
  - 236:   100.0000 percent of the time (13653 hits)
  - 238:   100.0000 percent of the time (13653 hits)
  - 239:   100.0000 percent of the time (13653 hits)
  - 240:     1.5967 percent of the time (218 hits)
  - 241:   100.0000 percent of the time (13653 hits)
  - 242:   100.0000 percent of the time (13653 hits)
  - 243:   100.0000 percent of the time (13653 hits)
  - 244:   100.0000 percent of the time (13653 hits)
  - 245:   100.0000 percent of the time (13653 hits)
  - 246:   100.0000 percent of the time (13653 hits)
  - 247:   100.0000 percent of the time (13653 hits)
  - 248:   100.0000 percent of the time (13653 hits)
  - 249:   100.0000 percent of the time (13653 hits)
  - 250:   100.0000 percent of the time (13653 hits)
  - 251:   100.0000 percent of the time (13653 hits)
  - 252:   100.0000 percent of the time (13653 hits)
  - 253:   100.0000 percent of the time (13653 hits)
  - 254:   100.0000 percent of the time (13653 hits)
  - 255:   100.0000 percent of the time (13653 hits)
  - 256:   100.0000 percent of the time (13653 hits)
  - 257:   100.0000 percent of the time (13653 hits)
  - 258:   100.0000 percent of the time (13653 hits)
  - 259:   100.0000 percent of the time (13653 hits)
  - 260:   100.0000 percent of the time (13653 hits)
  - 261:   100.0000 percent of the time (13653 hits)
  - 262:   100.0000 percent of the time (13653 hits)
  - 263:    99.9854 percent of the time (13651 hits)
  - 264:   100.0000 percent of the time (13653 hits)
  - 265:   100.0000 percent of the time (13653 hits)
  - 266:   100.0000 percent of the time (13653 hits)
  - 267:   100.0000 percent of the time (13653 hits)
  - 268:   100.0000 percent of the time (13653 hits)
  - 269:   100.0000 percent of the time (13653 hits)
  - 270:   100.0000 percent of the time (13653 hits)
  - 272:    99.9927 percent of the time (13652 hits)
  - 273:    99.9927 percent of the time (13652 hits)
  - 274:   100.0000 percent of the time (13653 hits)
  - 275:   100.0000 percent of the time (13653 hits)
  - 276:    90.9104 percent of the time (12412 hits)
  - 277:    99.9927 percent of the time (13652 hits)
  - 278:   100.0000 percent of the time (13653 hits)
  - 279:   100.0000 percent of the time (13653 hits)
  - 280:   100.0000 percent of the time (13653 hits)
  - 281:   100.0000 percent of the time (13653 hits)
  - 282:   100.0000 percent of the time (13653 hits)
  - 283:   100.0000 percent of the time (13653 hits)
  - 285:   100.0000 percent of the time (13653 hits)
  - 286:   100.0000 percent of the time (13653 hits)
  - 287:   100.0000 percent of the time (13653 hits)
  - 288:   100.0000 percent of the time (13653 hits)
  - 289:    16.3334 percent of the time (2230 hits)
  - 290:    99.9927 percent of the time (13652 hits)
  - 291:    99.9854 percent of the time (13651 hits)
  - 292:    99.9854 percent of the time (13651 hits)
  - 293:   100.0000 percent of the time (13653 hits)
  - 294:    99.4287 percent of the time (13575 hits)
  - 295:   100.0000 percent of the time (13653 hits)
  - 296:   100.0000 percent of the time (13653 hits)
  - 297:   100.0000 percent of the time (13653 hits)
  - 298:   100.0000 percent of the time (13653 hits)
  - 299:   100.0000 percent of the time (13653 hits)
  - 300:   100.0000 percent of the time (13653 hits)
  - 301:   100.0000 percent of the time (13653 hits)
  - 302:   100.0000 percent of the time (13653 hits)
  - 303:   100.0000 percent of the time (13653 hits)
  - 304:   100.0000 percent of the time (13653 hits)
  - 305:   100.0000 percent of the time (13653 hits)
  - 306:   100.0000 percent of the time (13653 hits)
  - 307:   100.0000 percent of the time (13653 hits)
  - 308:   100.0000 percent of the time (13653 hits)
  - 309:   100.0000 percent of the time (13653 hits)
  - 310:   100.0000 percent of the time (13653 hits)
  - 311:    99.9927 percent of the time (13652 hits)
  - 312:   100.0000 percent of the time (13653 hits)
  - 313:    99.9927 percent of the time (13652 hits)
  - 314:   100.0000 percent of the time (13653 hits)
  - 315:   100.0000 percent of the time (13653 hits)
  - 316:   100.0000 percent of the time (13653 hits)
  - 317:   100.0000 percent of the time (13653 hits)
  - 318:    98.6889 percent of the time (13474 hits)
  - 319:   100.0000 percent of the time (13653 hits)
  - 320:    93.3568 percent of the time (12746 hits)
  - 321:    99.9927 percent of the time (13652 hits)
  - 322:    70.9002 percent of the time (9680 hits)
  - 323:    99.9634 percent of the time (13648 hits)
  - 324:    99.9634 percent of the time (13648 hits)
  - 325:   100.0000 percent of the time (13653 hits)
  - 326:   100.0000 percent of the time (13653 hits)
  - 327:   100.0000 percent of the time (13653 hits)
  - 328:    99.9854 percent of the time (13651 hits)
  - 329:   100.0000 percent of the time (13653 hits)
  - 330:   100.0000 percent of the time (13653 hits)
  - 332:    99.9927 percent of the time (13652 hits)
  - 333:   100.0000 percent of the time (13653 hits)
  - 334:   100.0000 percent of the time (13653 hits)
  - 335:   100.0000 percent of the time (13653 hits)
  - 336:   100.0000 percent of the time (13653 hits)
  - 337:    11.9095 percent of the time (1626 hits)
  - 338:   100.0000 percent of the time (13653 hits)
  - 339:    89.4382 percent of the time (12211 hits)
  - 340:   100.0000 percent of the time (13653 hits)
  - 341:   100.0000 percent of the time (13653 hits)
  - 342:    99.9780 percent of the time (13650 hits)
  - 343:    99.9854 percent of the time (13651 hits)
  - 344:   100.0000 percent of the time (13653 hits)
  - 345:   100.0000 percent of the time (13653 hits)
  - 346:   100.0000 percent of the time (13653 hits)
  - 347:   100.0000 percent of the time (13653 hits)
  - 348:   100.0000 percent of the time (13653 hits)
  - 349:   100.0000 percent of the time (13653 hits)
  - 350:    97.4072 percent of the time (13299 hits)
  - 351:    99.9927 percent of the time (13652 hits)
  - 352:   100.0000 percent of the time (13653 hits)
  - 353:   100.0000 percent of the time (13653 hits)
  - 354:   100.0000 percent of the time (13653 hits)
  - 355:   100.0000 percent of the time (13653 hits)
  - 356:   100.0000 percent of the time (13653 hits)
  - 357:   100.0000 percent of the time (13653 hits)
  - 358:   100.0000 percent of the time (13653 hits)
  - 359:   100.0000 percent of the time (13653 hits)
  - 360:   100.0000 percent of the time (13653 hits)
  - 361:   100.0000 percent of the time (13653 hits)
  - 362:   100.0000 percent of the time (13653 hits)
  - 363:   100.0000 percent of the time (13653 hits)
  - 364:   100.0000 percent of the time (13653 hits)
  - 365:   100.0000 percent of the time (13653 hits)
  - 366:   100.0000 percent of the time (13653 hits)
  - 367:   100.0000 percent of the time (13653 hits)
  - 368:   100.0000 percent of the time (13653 hits)
  - 369:   100.0000 percent of the time (13653 hits)
  - 370:   100.0000 percent of the time (13653 hits)
  - 371:    99.9927 percent of the time (13652 hits)
  - 372:   100.0000 percent of the time (13653 hits)
  - 373:   100.0000 percent of the time (13653 hits)
  - 374:   100.0000 percent of the time (13653 hits)
  - 375:   100.0000 percent of the time (13653 hits)
  - 376:   100.0000 percent of the time (13653 hits)
  - 377:   100.0000 percent of the time (13653 hits)
  - 378:   100.0000 percent of the time (13653 hits)
  - 379:   100.0000 percent of the time (13653 hits)
  - 380:   100.0000 percent of the time (13653 hits)
  - 381:   100.0000 percent of the time (13653 hits)
  - 382:   100.0000 percent of the time (13653 hits)
  - 383:   100.0000 percent of the time (13653 hits)
  - 384:   100.0000 percent of the time (13653 hits)
  - 385:   100.0000 percent of the time (13653 hits)
  - 386:   100.0000 percent of the time (13653 hits)
  - 387:   100.0000 percent of the time (13653 hits)
  - 388:    99.8608 percent of the time (13634 hits)
  - 389:   100.0000 percent of the time (13653 hits)
  - 390:    95.0414 percent of the time (12976 hits)
  - 391:    99.9854 percent of the time (13651 hits)
  - 392:   100.0000 percent of the time (13653 hits)
  - 393:   100.0000 percent of the time (13653 hits)
  - 394:   100.0000 percent of the time (13653 hits)
  - 395:   100.0000 percent of the time (13653 hits)
  - 396:   100.0000 percent of the time (13653 hits)
  - 397:   100.0000 percent of the time (13653 hits)
  - 398:    10.0930 percent of the time (1378 hits)
  - 399:   100.0000 percent of the time (13653 hits)
  - 400:   100.0000 percent of the time (13653 hits)
  - 401:   100.0000 percent of the time (13653 hits)
  - 402:    99.9927 percent of the time (13652 hits)
  - 403:   100.0000 percent of the time (13653 hits)
  - 404:   100.0000 percent of the time (13653 hits)
  - 405:   100.0000 percent of the time (13653 hits)
  - 406:    99.9927 percent of the time (13652 hits)
  - 407:    99.9854 percent of the time (13651 hits)
  - 408:   100.0000 percent of the time (13653 hits)
  - 409:    99.9927 percent of the time (13652 hits)
  - 410:   100.0000 percent of the time (13653 hits)
  - 411:    99.9780 percent of the time (13650 hits)
  - 412:    99.9927 percent of the time (13652 hits)
  - 413:    99.9634 percent of the time (13648 hits)
  - 414:   100.0000 percent of the time (13653 hits)
  - 415:     1.0694 percent of the time (146 hits)
  - 416:    99.9927 percent of the time (13652 hits)
  - 417:   100.0000 percent of the time (13653 hits)
  - 418:   100.0000 percent of the time (13653 hits)
  - 419:   100.0000 percent of the time (13653 hits)
  - 420:   100.0000 percent of the time (13653 hits)
  - 421:   100.0000 percent of the time (13653 hits)
  - 422:   100.0000 percent of the time (13653 hits)
  - 423:   100.0000 percent of the time (13653 hits)
  - 424:   100.0000 percent of the time (13653 hits)
  - 425:   100.0000 percent of the time (13653 hits)
  - 426:   100.0000 percent of the time (13653 hits)
  - 427:   100.0000 percent of the time (13653 hits)
  - 428:    99.9854 percent of the time (13651 hits)
  - 429:    99.9780 percent of the time (13650 hits)
  - 430:   100.0000 percent of the time (13653 hits)
  - 431:    99.9341 percent of the time (13644 hits)
  - 432:    80.5684 percent of the time (11000 hits)
  - 433:   100.0000 percent of the time (13653 hits)
  - 434:   100.0000 percent of the time (13653 hits)
  - 435:   100.0000 percent of the time (13653 hits)
  - 436:   100.0000 percent of the time (13653 hits)
  - 437:   100.0000 percent of the time (13653 hits)
  - 438:   100.0000 percent of the time (13653 hits)
  - 439:   100.0000 percent of the time (13653 hits)
  - 440:    91.2034 percent of the time (12452 hits)
  - 441:   100.0000 percent of the time (13653 hits)
  - 442:    53.9735 percent of the time (7369 hits)
  - 443:    40.6211 percent of the time (5546 hits)
  - 445:   100.0000 percent of the time (13653 hits)
  - 446:   100.0000 percent of the time (13653 hits)
  - 447:   100.0000 percent of the time (13653 hits)
  - 448:   100.0000 percent of the time (13653 hits)
  - 449:    99.9854 percent of the time (13651 hits)
  - 450:    99.9634 percent of the time (13648 hits)
  - 451:   100.0000 percent of the time (13653 hits)
  - 452:    99.9780 percent of the time (13650 hits)
  - 453:    99.9927 percent of the time (13652 hits)
  - 454:    99.9927 percent of the time (13652 hits)
  - 455:   100.0000 percent of the time (13653 hits)
  - 456:   100.0000 percent of the time (13653 hits)
  - 457:   100.0000 percent of the time (13653 hits)
  - 458:   100.0000 percent of the time (13653 hits)
  - 459:   100.0000 percent of the time (13653 hits)
  - 460:   100.0000 percent of the time (13653 hits)
  - 461:    99.9854 percent of the time (13651 hits)
  - 462:   100.0000 percent of the time (13653 hits)
  - 463:   100.0000 percent of the time (13653 hits)
  - 464:   100.0000 percent of the time (13653 hits)
  - 465:   100.0000 percent of the time (13653 hits)
  - 466:   100.0000 percent of the time (13653 hits)
  - 467:    30.4402 percent of the time (4156 hits)
  - 468:   100.0000 percent of the time (13653 hits)
  - 469:   100.0000 percent of the time (13653 hits)
  - 470:   100.0000 percent of the time (13653 hits)
  - 471:   100.0000 percent of the time (13653 hits)
  - 472:   100.0000 percent of the time (13653 hits)
  - 473:   100.0000 percent of the time (13653 hits)
  - 474:   100.0000 percent of the time (13653 hits)
  - 475:   100.0000 percent of the time (13653 hits)
  - 476:     0.1978 percent of the time (27 hits)
  - 477:   100.0000 percent of the time (13653 hits)
  - 478:   100.0000 percent of the time (13653 hits)
  - 479:   100.0000 percent of the time (13653 hits)
  - 480:   100.0000 percent of the time (13653 hits)
  - 481:   100.0000 percent of the time (13653 hits)
  - 482:   100.0000 percent of the time (13653 hits)
  - 483:   100.0000 percent of the time (13653 hits)
  - 484:   100.0000 percent of the time (13653 hits)
  - 485:   100.0000 percent of the time (13653 hits)
  - 486:   100.0000 percent of the time (13653 hits)
  - 487:   100.0000 percent of the time (13653 hits)
  - 488:   100.0000 percent of the time (13653 hits)
  - 489:   100.0000 percent of the time (13653 hits)
  - 490:   100.0000 percent of the time (13653 hits)
  - 491:   100.0000 percent of the time (13653 hits)
  - 492:   100.0000 percent of the time (13653 hits)
  - 493:   100.0000 percent of the time (13653 hits)
  - 494:   100.0000 percent of the time (13653 hits)
  - 495:   100.0000 percent of the time (13653 hits)
  - 496:   100.0000 percent of the time (13653 hits)
  - 497:   100.0000 percent of the time (13653 hits)
  - 498:   100.0000 percent of the time (13653 hits)
  - 499:   100.0000 percent of the time (13653 hits)
  - 500:   100.0000 percent of the time (13653 hits)
  - 501:   100.0000 percent of the time (13653 hits)
  - 502:   100.0000 percent of the time (13653 hits)
  - 503:   100.0000 percent of the time (13653 hits)
  - 504:   100.0000 percent of the time (13653 hits)
  - 505:   100.0000 percent of the time (13653 hits)
  - 506:   100.0000 percent of the time (13653 hits)
  - 507:   100.0000 percent of the time (13653 hits)
  - 508:   100.0000 percent of the time (13653 hits)
  - 509:    99.9854 percent of the time (13651 hits)
  - 510:   100.0000 percent of the time (13653 hits)
  - 511:     0.0146 percent of the time (2 hits)
  - 512:   100.0000 percent of the time (13653 hits)
  - 513:   100.0000 percent of the time (13653 hits)
  - 514:    95.9569 percent of the time (13101 hits)
  - 515:   100.0000 percent of the time (13653 hits)
  - 516:   100.0000 percent of the time (13653 hits)
  - 517:   100.0000 percent of the time (13653 hits)
  - 518:    29.4075 percent of the time (4015 hits)
  - 519:   100.0000 percent of the time (13653 hits)
  - 520:   100.0000 percent of the time (13653 hits)
  - 521:   100.0000 percent of the time (13653 hits)
  - 522:   100.0000 percent of the time (13653 hits)
  - 524:   100.0000 percent of the time (13653 hits)
  - 525:   100.0000 percent of the time (13653 hits)
  - 526:   100.0000 percent of the time (13653 hits)
  - 527:   100.0000 percent of the time (13653 hits)
  - 528:   100.0000 percent of the time (13653 hits)
  - 529:   100.0000 percent of the time (13653 hits)
  - 530:   100.0000 percent of the time (13653 hits)
  - 531:    99.9854 percent of the time (13651 hits)
  - 532:    99.9927 percent of the time (13652 hits)
  - 533:   100.0000 percent of the time (13653 hits)
  - 534:    99.9780 percent of the time (13650 hits)
  - 535:    91.0130 percent of the time (12426 hits)
  - 536:    99.9854 percent of the time (13651 hits)
  - 537:   100.0000 percent of the time (13653 hits)
  - 538:    99.9927 percent of the time (13652 hits)
  - 539:   100.0000 percent of the time (13653 hits)
  - 540:    42.4962 percent of the time (5802 hits)
  - 541:   100.0000 percent of the time (13653 hits)
  - 542:   100.0000 percent of the time (13653 hits)
  - 543:    97.5756 percent of the time (13322 hits)
  - 544:   100.0000 percent of the time (13653 hits)
  - 545:    13.2791 percent of the time (1813 hits)
  - 546:   100.0000 percent of the time (13653 hits)
  - 547:   100.0000 percent of the time (13653 hits)
  - 548:    99.9707 percent of the time (13649 hits)
  - 549:   100.0000 percent of the time (13653 hits)
  - 550:   100.0000 percent of the time (13653 hits)
  - 551:   100.0000 percent of the time (13653 hits)
  - 552:   100.0000 percent of the time (13653 hits)
  - 553:   100.0000 percent of the time (13653 hits)
  - 554:   100.0000 percent of the time (13653 hits)
  - 555:   100.0000 percent of the time (13653 hits)
  - 556:   100.0000 percent of the time (13653 hits)
  - 557:   100.0000 percent of the time (13653 hits)
  - 558:    91.3865 percent of the time (12477 hits)
  - 559:    46.0631 percent of the time (6289 hits)
  - 560:     8.8259 percent of the time (1205 hits)
  - 561:   100.0000 percent of the time (13653 hits)
  - 562:    99.9854 percent of the time (13651 hits)
  - 563:   100.0000 percent of the time (13653 hits)
  - 564:   100.0000 percent of the time (13653 hits)
  - 565:   100.0000 percent of the time (13653 hits)
  - 566:   100.0000 percent of the time (13653 hits)
  - 567:    99.7143 percent of the time (13614 hits)
  - 568:   100.0000 percent of the time (13653 hits)
  - 569:   100.0000 percent of the time (13653 hits)
  - 570:   100.0000 percent of the time (13653 hits)
  - 571:   100.0000 percent of the time (13653 hits)
  - 572:   100.0000 percent of the time (13653 hits)
  - 573:   100.0000 percent of the time (13653 hits)
  - 574:   100.0000 percent of the time (13653 hits)
  - 575:   100.0000 percent of the time (13653 hits)
  - 576:   100.0000 percent of the time (13653 hits)
  - 577:    87.6144 percent of the time (11962 hits)
  - 578:    76.2470 percent of the time (10410 hits)
  - 579:   100.0000 percent of the time (13653 hits)
  - 580:   100.0000 percent of the time (13653 hits)
  - 581:   100.0000 percent of the time (13653 hits)
  - 582:   100.0000 percent of the time (13653 hits)
  - 583:   100.0000 percent of the time (13653 hits)
  - 584:   100.0000 percent of the time (13653 hits)
  - 585:   100.0000 percent of the time (13653 hits)
  - 586:   100.0000 percent of the time (13653 hits)
  - 587:   100.0000 percent of the time (13653 hits)
  - 588:   100.0000 percent of the time (13653 hits)
  - 589:   100.0000 percent of the time (13653 hits)
  - 590:   100.0000 percent of the time (13653 hits)
  - 591:   100.0000 percent of the time (13653 hits)
  - 592:   100.0000 percent of the time (13653 hits)
  - 593:   100.0000 percent of the time (13653 hits)
  - 594:   100.0000 percent of the time (13653 hits)
  - 595:   100.0000 percent of the time (13653 hits)
  - 596:   100.0000 percent of the time (13653 hits)
  - 597:   100.0000 percent of the time (13653 hits)
  - 598:     0.1978 percent of the time (27 hits)
  - 599:   100.0000 percent of the time (13653 hits)
  - 600:   100.0000 percent of the time (13653 hits)
  - 601:   100.0000 percent of the time (13653 hits)
  - 602:   100.0000 percent of the time (13653 hits)
  - 603:   100.0000 percent of the time (13653 hits)
  - 604:   100.0000 percent of the time (13653 hits)
  - 605:   100.0000 percent of the time (13653 hits)
  - 606:   100.0000 percent of the time (13653 hits)
  - 607:   100.0000 percent of the time (13653 hits)
  - 608:   100.0000 percent of the time (13653 hits)
  - 610:    80.0996 percent of the time (10936 hits)
  - 611:    99.9927 percent of the time (13652 hits)
  - 612:    99.9927 percent of the time (13652 hits)
  - 613:   100.0000 percent of the time (13653 hits)
  - 614:   100.0000 percent of the time (13653 hits)
  - 615:    99.9927 percent of the time (13652 hits)
  - 616:   100.0000 percent of the time (13653 hits)
  - 617:   100.0000 percent of the time (13653 hits)
  - 618:   100.0000 percent of the time (13653 hits)
  - 619:     0.0293 percent of the time (4 hits)
  - 620:   100.0000 percent of the time (13653 hits)
  - 621:   100.0000 percent of the time (13653 hits)
  - 622:   100.0000 percent of the time (13653 hits)
  - 623:   100.0000 percent of the time (13653 hits)
  - 624:   100.0000 percent of the time (13653 hits)
  - 625:   100.0000 percent of the time (13653 hits)
  - 626:   100.0000 percent of the time (13653 hits)
  - 627:   100.0000 percent of the time (13653 hits)
  - 628:    99.9854 percent of the time (13651 hits)
  - 629:   100.0000 percent of the time (13653 hits)
  - 630:    99.9634 percent of the time (13648 hits)
  - 631:    99.8755 percent of the time (13636 hits)
  - 632:   100.0000 percent of the time (13653 hits)
  - 633:    99.9927 percent of the time (13652 hits)
  - 634:    99.9634 percent of the time (13648 hits)
  - 635:    99.9634 percent of the time (13648 hits)
  - 636:   100.0000 percent of the time (13653 hits)
  - 637:   100.0000 percent of the time (13653 hits)
  - 638:   100.0000 percent of the time (13653 hits)
  - 639:    94.9169 percent of the time (12959 hits)
  - 640:     0.0220 percent of the time (3 hits)
  - 641:   100.0000 percent of the time (13653 hits)
  - 642:    62.9239 percent of the time (8591 hits)
  - 643:   100.0000 percent of the time (13653 hits)
  - 644:   100.0000 percent of the time (13653 hits)
  - 645:   100.0000 percent of the time (13653 hits)
  - 646:   100.0000 percent of the time (13653 hits)
  - 647:    99.9927 percent of the time (13652 hits)
  - 648:    99.9927 percent of the time (13652 hits)
  - 649:    35.6918 percent of the time (4873 hits)
  - 650:    28.2429 percent of the time (3856 hits)
  - 651:    46.8029 percent of the time (6390 hits)
  - 652:    68.5564 percent of the time (9360 hits)
  - 653:   100.0000 percent of the time (13653 hits)
  - 654:   100.0000 percent of the time (13653 hits)
  - 655:   100.0000 percent of the time (13653 hits)
  - 656:   100.0000 percent of the time (13653 hits)
  - 657:   100.0000 percent of the time (13653 hits)
  - 658:     0.0220 percent of the time (3 hits)
  - 659:   100.0000 percent of the time (13653 hits)
  - 660:   100.0000 percent of the time (13653 hits)
  - 661:    99.9854 percent of the time (13651 hits)
  - 662:    99.9780 percent of the time (13650 hits)
  - 663:   100.0000 percent of the time (13653 hits)
  - 664:    99.9854 percent of the time (13651 hits)
  - 665:   100.0000 percent of the time (13653 hits)
  - 666:    99.9927 percent of the time (13652 hits)
  - 667:    34.1756 percent of the time (4666 hits)
  - 668:   100.0000 percent of the time (13653 hits)
  - 669:   100.0000 percent of the time (13653 hits)
  - 670:   100.0000 percent of the time (13653 hits)
  - 671:    99.9854 percent of the time (13651 hits)
  - 672:    99.9634 percent of the time (13648 hits)
  - 673:    99.9634 percent of the time (13648 hits)
  - 674:     0.3809 percent of the time (52 hits)
  - 675:   100.0000 percent of the time (13653 hits)
  - 676:   100.0000 percent of the time (13653 hits)
  - 677:   100.0000 percent of the time (13653 hits)
  - 678:   100.0000 percent of the time (13653 hits)
  - 679:   100.0000 percent of the time (13653 hits)
  - 680:   100.0000 percent of the time (13653 hits)
  - 681:   100.0000 percent of the time (13653 hits)
  - 682:   100.0000 percent of the time (13653 hits)
  - 683:    99.9927 percent of the time (13652 hits)
  - 684:   100.0000 percent of the time (13653 hits)
  - 685:   100.0000 percent of the time (13653 hits)
  - 686:   100.0000 percent of the time (13653 hits)
  - 687:   100.0000 percent of the time (13653 hits)
  - 688:   100.0000 percent of the time (13653 hits)
  - 689:   100.0000 percent of the time (13653 hits)
  - 690:   100.0000 percent of the time (13653 hits)
  - 691:   100.0000 percent of the time (13653 hits)
  - 692:   100.0000 percent of the time (13653 hits)
  - 693:    28.5505 percent of the time (3898 hits)
  - 694:   100.0000 percent of the time (13653 hits)
  - 695:   100.0000 percent of the time (13653 hits)
  - 696:   100.0000 percent of the time (13653 hits)
  - 697:   100.0000 percent of the time (13653 hits)
  - 698:   100.0000 percent of the time (13653 hits)
  - 699:   100.0000 percent of the time (13653 hits)
  - 700:   100.0000 percent of the time (13653 hits)
  - 701:   100.0000 percent of the time (13653 hits)
  - 702:   100.0000 percent of the time (13653 hits)
  - 703:   100.0000 percent of the time (13653 hits)
  - 704:     0.0220 percent of the time (3 hits)
  - 705:     3.1129 percent of the time (425 hits)
  - 706:    95.4223 percent of the time (13028 hits)
  - 707:   100.0000 percent of the time (13653 hits)
  - 708:   100.0000 percent of the time (13653 hits)
  - 709:   100.0000 percent of the time (13653 hits)
  - 710:   100.0000 percent of the time (13653 hits)
  - 711:   100.0000 percent of the time (13653 hits)
  - 712:   100.0000 percent of the time (13653 hits)
  - 713:   100.0000 percent of the time (13653 hits)
  - 714:    99.9927 percent of the time (13652 hits)
  - 715:   100.0000 percent of the time (13653 hits)
  - 716:   100.0000 percent of the time (13653 hits)
  - 717:    98.5791 percent of the time (13459 hits)
  - 718:   100.0000 percent of the time (13653 hits)
  - 719:    95.1732 percent of the time (12994 hits)
  - 720:   100.0000 percent of the time (13653 hits)
  - 721:   100.0000 percent of the time (13653 hits)
  - 722:    20.5083 percent of the time (2800 hits)
  - 723:   100.0000 percent of the time (13653 hits)
  - 724:    99.9854 percent of the time (13651 hits)
  - 725:    63.2535 percent of the time (8636 hits)
  - 726:   100.0000 percent of the time (13653 hits)
  - 727:   100.0000 percent of the time (13653 hits)
  - 728:    99.9854 percent of the time (13651 hits)
  - 729:   100.0000 percent of the time (13653 hits)
  - 730:   100.0000 percent of the time (13653 hits)
  - 731:   100.0000 percent of the time (13653 hits)
  - 732:   100.0000 percent of the time (13653 hits)
  - 733:   100.0000 percent of the time (13653 hits)
  - 734:   100.0000 percent of the time (13653 hits)
  - 735:   100.0000 percent of the time (13653 hits)
  - 736:   100.0000 percent of the time (13653 hits)
  - 737:   100.0000 percent of the time (13653 hits)
  - 738:   100.0000 percent of the time (13653 hits)
  - 739:   100.0000 percent of the time (13653 hits)
  - 740:   100.0000 percent of the time (13653 hits)
  - 742:   100.0000 percent of the time (13653 hits)
  - 743:   100.0000 percent of the time (13653 hits)
  - 744:   100.0000 percent of the time (13653 hits)
  - 745:   100.0000 percent of the time (13653 hits)
  - 746:    99.9927 percent of the time (13652 hits)
  - 747:    74.6503 percent of the time (10192 hits)
  - 748:    99.9927 percent of the time (13652 hits)
  - 749:    99.9780 percent of the time (13650 hits)
  - 750:   100.0000 percent of the time (13653 hits)
  - 751:    59.1006 percent of the time (8069 hits)
