
>>> Condition Data >>>

    40257916 of 44002200000 molecules passed the conditions (0.09 percent).
  - 579:   100.0000 percent of the time (20001 hits)
  - 580:   100.0000 percent of the time (20001 hits)
  - 581:   100.0000 percent of the time (20001 hits)
  - 582:   100.0000 percent of the time (20001 hits)
  - 583:   100.0000 percent of the time (20001 hits)
  - 584:   100.0000 percent of the time (20001 hits)
  - 585:   100.0000 percent of the time (20001 hits)
  - 586:   100.0000 percent of the time (20001 hits)
  - 587:   100.0000 percent of the time (20001 hits)
  - 588:   100.0000 percent of the time (20001 hits)
  - 589:   100.0000 percent of the time (20001 hits)
  - 590:   100.0000 percent of the time (20001 hits)
  - 591:   100.0000 percent of the time (20001 hits)
  - 592:   100.0000 percent of the time (20001 hits)
  - 593:   100.0000 percent of the time (20001 hits)
  - 594:   100.0000 percent of the time (20001 hits)
  - 595:   100.0000 percent of the time (20001 hits)
  - 596:   100.0000 percent of the time (20001 hits)
  - 597:   100.0000 percent of the time (20001 hits)
  - 598:   100.0000 percent of the time (20001 hits)
  - 599:   100.0000 percent of the time (20001 hits)
  - 600:   100.0000 percent of the time (20001 hits)
  - 601:   100.0000 percent of the time (20001 hits)
  - 602:   100.0000 percent of the time (20001 hits)
  - 603:   100.0000 percent of the time (20001 hits)
  - 604:   100.0000 percent of the time (20001 hits)
  - 605:   100.0000 percent of the time (20001 hits)
  - 606:   100.0000 percent of the time (20001 hits)
  - 607:   100.0000 percent of the time (20001 hits)
  - 608:   100.0000 percent of the time (20001 hits)
  - 609:   100.0000 percent of the time (20001 hits)
  - 610:   100.0000 percent of the time (20001 hits)
  - 611:   100.0000 percent of the time (20001 hits)
  - 612:   100.0000 percent of the time (20001 hits)
  - 613:   100.0000 percent of the time (20001 hits)
  - 614:   100.0000 percent of the time (20001 hits)
  - 615:   100.0000 percent of the time (20001 hits)
  - 616:   100.0000 percent of the time (20001 hits)
  - 617:   100.0000 percent of the time (20001 hits)
  - 618:   100.0000 percent of the time (20001 hits)
  - 619:   100.0000 percent of the time (20001 hits)
  - 620:   100.0000 percent of the time (20001 hits)
  - 621:   100.0000 percent of the time (20001 hits)
  - 622:   100.0000 percent of the time (20001 hits)
  - 623:   100.0000 percent of the time (20001 hits)
  - 624:   100.0000 percent of the time (20001 hits)
  - 625:   100.0000 percent of the time (20001 hits)
  - 626:   100.0000 percent of the time (20001 hits)
  - 627:   100.0000 percent of the time (20001 hits)
  - 628:   100.0000 percent of the time (20001 hits)
  - 629:   100.0000 percent of the time (20001 hits)
  - 630:   100.0000 percent of the time (20001 hits)
  - 631:   100.0000 percent of the time (20001 hits)
  - 632:   100.0000 percent of the time (20001 hits)
  - 633:   100.0000 percent of the time (20001 hits)
  - 634:   100.0000 percent of the time (20001 hits)
  - 635:   100.0000 percent of the time (20001 hits)
  - 636:   100.0000 percent of the time (20001 hits)
  - 637:   100.0000 percent of the time (20001 hits)
  - 638:   100.0000 percent of the time (20001 hits)
  - 639:   100.0000 percent of the time (20001 hits)
  - 640:   100.0000 percent of the time (20001 hits)
  - 641:   100.0000 percent of the time (20001 hits)
  - 642:   100.0000 percent of the time (20001 hits)
  - 643:   100.0000 percent of the time (20001 hits)
  - 644:   100.0000 percent of the time (20001 hits)
  - 645:   100.0000 percent of the time (20001 hits)
  - 646:   100.0000 percent of the time (20001 hits)
  - 647:   100.0000 percent of the time (20001 hits)
  - 648:   100.0000 percent of the time (20001 hits)
  - 649:   100.0000 percent of the time (20001 hits)
  - 650:   100.0000 percent of the time (20001 hits)
  - 651:   100.0000 percent of the time (20001 hits)
  - 652:   100.0000 percent of the time (20001 hits)
  - 653:   100.0000 percent of the time (20001 hits)
  - 654:   100.0000 percent of the time (20001 hits)
  - 655:   100.0000 percent of the time (20001 hits)
  - 656:   100.0000 percent of the time (20001 hits)
  - 657:   100.0000 percent of the time (20001 hits)
  - 658:   100.0000 percent of the time (20001 hits)
  - 659:   100.0000 percent of the time (20001 hits)
  - 660:   100.0000 percent of the time (20001 hits)
  - 661:   100.0000 percent of the time (20001 hits)
  - 662:   100.0000 percent of the time (20001 hits)
  - 663:   100.0000 percent of the time (20001 hits)
  - 664:   100.0000 percent of the time (20001 hits)
  - 665:   100.0000 percent of the time (20001 hits)
  - 666:   100.0000 percent of the time (20001 hits)
  - 667:   100.0000 percent of the time (20001 hits)
  - 668:   100.0000 percent of the time (20001 hits)
  - 669:   100.0000 percent of the time (20001 hits)
  - 670:   100.0000 percent of the time (20001 hits)
  - 671:   100.0000 percent of the time (20001 hits)
  - 672:   100.0000 percent of the time (20001 hits)
  - 673:   100.0000 percent of the time (20001 hits)
  - 674:   100.0000 percent of the time (20001 hits)
  - 675:   100.0000 percent of the time (20001 hits)
  - 676:   100.0000 percent of the time (20001 hits)
  - 677:   100.0000 percent of the time (20001 hits)
  - 678:   100.0000 percent of the time (20001 hits)
  - 679:   100.0000 percent of the time (20001 hits)
  - 680:   100.0000 percent of the time (20001 hits)
  - 681:   100.0000 percent of the time (20001 hits)
  - 682:   100.0000 percent of the time (20001 hits)
  - 683:   100.0000 percent of the time (20001 hits)
  - 684:   100.0000 percent of the time (20001 hits)
  - 685:   100.0000 percent of the time (20001 hits)
  - 686:   100.0000 percent of the time (20001 hits)
  - 687:   100.0000 percent of the time (20001 hits)
  - 688:   100.0000 percent of the time (20001 hits)
  - 689:   100.0000 percent of the time (20001 hits)
  - 690:   100.0000 percent of the time (20001 hits)
  - 691:   100.0000 percent of the time (20001 hits)
  - 692:   100.0000 percent of the time (20001 hits)
  - 693:   100.0000 percent of the time (20001 hits)
  - 694:   100.0000 percent of the time (20001 hits)
  - 695:   100.0000 percent of the time (20001 hits)
  - 696:   100.0000 percent of the time (20001 hits)
  - 697:   100.0000 percent of the time (20001 hits)
  - 698:   100.0000 percent of the time (20001 hits)
  - 699:   100.0000 percent of the time (20001 hits)
  - 700:   100.0000 percent of the time (20001 hits)
  - 701:   100.0000 percent of the time (20001 hits)
  - 702:   100.0000 percent of the time (20001 hits)
  - 703:   100.0000 percent of the time (20001 hits)
  - 704:   100.0000 percent of the time (20001 hits)
  - 705:   100.0000 percent of the time (20001 hits)
  - 706:   100.0000 percent of the time (20001 hits)
  - 707:   100.0000 percent of the time (20001 hits)
  - 708:   100.0000 percent of the time (20001 hits)
  - 709:   100.0000 percent of the time (20001 hits)
  - 710:   100.0000 percent of the time (20001 hits)
  - 711:   100.0000 percent of the time (20001 hits)
  - 712:   100.0000 percent of the time (20001 hits)
  - 713:   100.0000 percent of the time (20001 hits)
  - 714:   100.0000 percent of the time (20001 hits)
  - 715:   100.0000 percent of the time (20001 hits)
  - 716:   100.0000 percent of the time (20001 hits)
  - 717:   100.0000 percent of the time (20001 hits)
  - 718:   100.0000 percent of the time (20001 hits)
  - 719:   100.0000 percent of the time (20001 hits)
  - 720:   100.0000 percent of the time (20001 hits)
  - 721:   100.0000 percent of the time (20001 hits)
  - 722:   100.0000 percent of the time (20001 hits)
  - 723:   100.0000 percent of the time (20001 hits)
  - 724:   100.0000 percent of the time (20001 hits)
  - 725:   100.0000 percent of the time (20001 hits)
  - 726:   100.0000 percent of the time (20001 hits)
  - 727:   100.0000 percent of the time (20001 hits)
  - 728:   100.0000 percent of the time (20001 hits)
  - 729:   100.0000 percent of the time (20001 hits)
  - 730:   100.0000 percent of the time (20001 hits)
  - 731:   100.0000 percent of the time (20001 hits)
  - 732:   100.0000 percent of the time (20001 hits)
  - 733:   100.0000 percent of the time (20001 hits)
  - 734:   100.0000 percent of the time (20001 hits)
  - 735:   100.0000 percent of the time (20001 hits)
  - 736:   100.0000 percent of the time (20001 hits)
  - 737:   100.0000 percent of the time (20001 hits)
  - 738:   100.0000 percent of the time (20001 hits)
  - 739:   100.0000 percent of the time (20001 hits)
  - 740:   100.0000 percent of the time (20001 hits)
  - 741:   100.0000 percent of the time (20001 hits)
  - 742:   100.0000 percent of the time (20001 hits)
  - 743:   100.0000 percent of the time (20001 hits)
  - 744:   100.0000 percent of the time (20001 hits)
  - 745:   100.0000 percent of the time (20001 hits)
  - 746:   100.0000 percent of the time (20001 hits)
  - 747:   100.0000 percent of the time (20001 hits)
  - 748:   100.0000 percent of the time (20001 hits)
  - 749:   100.0000 percent of the time (20001 hits)
  - 750:   100.0000 percent of the time (20001 hits)
  - 751:   100.0000 percent of the time (20001 hits)
  - 752:   100.0000 percent of the time (20001 hits)
  - 753:   100.0000 percent of the time (20001 hits)
  - 754:   100.0000 percent of the time (20001 hits)
  - 755:   100.0000 percent of the time (20001 hits)
  - 756:   100.0000 percent of the time (20001 hits)
  - 757:   100.0000 percent of the time (20001 hits)
  - 758:   100.0000 percent of the time (20001 hits)
  - 759:   100.0000 percent of the time (20001 hits)
  - 760:   100.0000 percent of the time (20001 hits)
  - 761:   100.0000 percent of the time (20001 hits)
  - 762:   100.0000 percent of the time (20001 hits)
  - 763:   100.0000 percent of the time (20001 hits)
  - 764:   100.0000 percent of the time (20001 hits)
  - 765:   100.0000 percent of the time (20001 hits)
  - 766:   100.0000 percent of the time (20001 hits)
  - 767:   100.0000 percent of the time (20001 hits)
  - 768:   100.0000 percent of the time (20001 hits)
  - 769:   100.0000 percent of the time (20001 hits)
  - 770:   100.0000 percent of the time (20001 hits)
  - 771:   100.0000 percent of the time (20001 hits)
  - 772:   100.0000 percent of the time (20001 hits)
  - 773:   100.0000 percent of the time (20001 hits)
  - 774:   100.0000 percent of the time (20001 hits)
  - 775:   100.0000 percent of the time (20001 hits)
  - 776:   100.0000 percent of the time (20001 hits)
  - 777:   100.0000 percent of the time (20001 hits)
  - 778:   100.0000 percent of the time (20001 hits)
  - 779:   100.0000 percent of the time (20001 hits)
  - 780:   100.0000 percent of the time (20001 hits)
  - 781:   100.0000 percent of the time (20001 hits)
  - 782:   100.0000 percent of the time (20001 hits)
  - 783:   100.0000 percent of the time (20001 hits)
  - 784:   100.0000 percent of the time (20001 hits)
  - 785:   100.0000 percent of the time (20001 hits)
  - 786:   100.0000 percent of the time (20001 hits)
  - 787:   100.0000 percent of the time (20001 hits)
  - 788:   100.0000 percent of the time (20001 hits)
  - 789:   100.0000 percent of the time (20001 hits)
  - 790:   100.0000 percent of the time (20001 hits)
  - 791:   100.0000 percent of the time (20001 hits)
  - 792:   100.0000 percent of the time (20001 hits)
  - 793:   100.0000 percent of the time (20001 hits)
  - 794:   100.0000 percent of the time (20001 hits)
  - 795:   100.0000 percent of the time (20001 hits)
  - 796:   100.0000 percent of the time (20001 hits)
  - 797:   100.0000 percent of the time (20001 hits)
  - 798:   100.0000 percent of the time (20001 hits)
  - 799:   100.0000 percent of the time (20001 hits)
  - 800:   100.0000 percent of the time (20001 hits)
  - 801:   100.0000 percent of the time (20001 hits)
  - 802:   100.0000 percent of the time (20001 hits)
  - 803:   100.0000 percent of the time (20001 hits)
  - 804:   100.0000 percent of the time (20001 hits)
  - 805:   100.0000 percent of the time (20001 hits)
  - 806:   100.0000 percent of the time (20001 hits)
  - 807:   100.0000 percent of the time (20001 hits)
  - 808:   100.0000 percent of the time (20001 hits)
  - 809:   100.0000 percent of the time (20001 hits)
  - 810:   100.0000 percent of the time (20001 hits)
  - 811:   100.0000 percent of the time (20001 hits)
  - 812:   100.0000 percent of the time (20001 hits)
  - 813:   100.0000 percent of the time (20001 hits)
  - 814:   100.0000 percent of the time (20001 hits)
  - 815:   100.0000 percent of the time (20001 hits)
  - 816:   100.0000 percent of the time (20001 hits)
  - 817:   100.0000 percent of the time (20001 hits)
  - 818:   100.0000 percent of the time (20001 hits)
  - 819:   100.0000 percent of the time (20001 hits)
  - 820:   100.0000 percent of the time (20001 hits)
  - 821:   100.0000 percent of the time (20001 hits)
  - 822:   100.0000 percent of the time (20001 hits)
  - 823:   100.0000 percent of the time (20001 hits)
  - 824:   100.0000 percent of the time (20001 hits)
  - 825:   100.0000 percent of the time (20001 hits)
  - 826:   100.0000 percent of the time (20001 hits)
  - 827:   100.0000 percent of the time (20001 hits)
  - 828:   100.0000 percent of the time (20001 hits)
  - 829:   100.0000 percent of the time (20001 hits)
  - 830:   100.0000 percent of the time (20001 hits)
  - 831:   100.0000 percent of the time (20001 hits)
  - 832:   100.0000 percent of the time (20001 hits)
  - 833:   100.0000 percent of the time (20001 hits)
  - 834:   100.0000 percent of the time (20001 hits)
  - 835:   100.0000 percent of the time (20001 hits)
  - 836:   100.0000 percent of the time (20001 hits)
  - 837:   100.0000 percent of the time (20001 hits)
  - 838:   100.0000 percent of the time (20001 hits)
  - 839:   100.0000 percent of the time (20001 hits)
  - 840:   100.0000 percent of the time (20001 hits)
  - 841:   100.0000 percent of the time (20001 hits)
  - 842:   100.0000 percent of the time (20001 hits)
  - 843:   100.0000 percent of the time (20001 hits)
  - 844:   100.0000 percent of the time (20001 hits)
  - 845:   100.0000 percent of the time (20001 hits)
  - 846:   100.0000 percent of the time (20001 hits)
  - 847:   100.0000 percent of the time (20001 hits)
  - 848:   100.0000 percent of the time (20001 hits)
  - 849:   100.0000 percent of the time (20001 hits)
  - 850:   100.0000 percent of the time (20001 hits)
  - 851:   100.0000 percent of the time (20001 hits)
  - 852:   100.0000 percent of the time (20001 hits)
  - 853:   100.0000 percent of the time (20001 hits)
  - 854:   100.0000 percent of the time (20001 hits)
  - 855:   100.0000 percent of the time (20001 hits)
  - 856:   100.0000 percent of the time (20001 hits)
  - 857:   100.0000 percent of the time (20001 hits)
  - 858:   100.0000 percent of the time (20001 hits)
  - 859:   100.0000 percent of the time (20001 hits)
  - 860:   100.0000 percent of the time (20001 hits)
  - 861:   100.0000 percent of the time (20001 hits)
  - 862:   100.0000 percent of the time (20001 hits)
  - 863:   100.0000 percent of the time (20001 hits)
  - 864:   100.0000 percent of the time (20001 hits)
  - 865:   100.0000 percent of the time (20001 hits)
  - 866:   100.0000 percent of the time (20001 hits)
  - 867:   100.0000 percent of the time (20001 hits)
  - 868:   100.0000 percent of the time (20001 hits)
  - 869:   100.0000 percent of the time (20001 hits)
  - 870:   100.0000 percent of the time (20001 hits)
  - 871:   100.0000 percent of the time (20001 hits)
  - 872:   100.0000 percent of the time (20001 hits)
  - 873:   100.0000 percent of the time (20001 hits)
  - 874:   100.0000 percent of the time (20001 hits)
  - 875:   100.0000 percent of the time (20001 hits)
  - 876:   100.0000 percent of the time (20001 hits)
  - 877:   100.0000 percent of the time (20001 hits)
  - 878:   100.0000 percent of the time (20001 hits)
  - 879:   100.0000 percent of the time (20001 hits)
  - 880:   100.0000 percent of the time (20001 hits)
  - 881:   100.0000 percent of the time (20001 hits)
  - 882:   100.0000 percent of the time (20001 hits)
  - 883:   100.0000 percent of the time (20001 hits)
  - 884:   100.0000 percent of the time (20001 hits)
  - 885:   100.0000 percent of the time (20001 hits)
  - 886:   100.0000 percent of the time (20001 hits)
  - 887:   100.0000 percent of the time (20001 hits)
  - 888:   100.0000 percent of the time (20001 hits)
  - 889:   100.0000 percent of the time (20001 hits)
  - 890:   100.0000 percent of the time (20001 hits)
  - 891:   100.0000 percent of the time (20001 hits)
  - 892:   100.0000 percent of the time (20001 hits)
  - 893:   100.0000 percent of the time (20001 hits)
  - 894:   100.0000 percent of the time (20001 hits)
  - 895:   100.0000 percent of the time (20001 hits)
  - 896:   100.0000 percent of the time (20001 hits)
  - 897:   100.0000 percent of the time (20001 hits)
  - 898:   100.0000 percent of the time (20001 hits)
  - 899:   100.0000 percent of the time (20001 hits)
  - 900:   100.0000 percent of the time (20001 hits)
  - 901:   100.0000 percent of the time (20001 hits)
  - 902:   100.0000 percent of the time (20001 hits)
  - 903:   100.0000 percent of the time (20001 hits)
  - 904:   100.0000 percent of the time (20001 hits)
  - 905:   100.0000 percent of the time (20001 hits)
  - 906:   100.0000 percent of the time (20001 hits)
  - 907:   100.0000 percent of the time (20001 hits)
  - 908:   100.0000 percent of the time (20001 hits)
  - 909:   100.0000 percent of the time (20001 hits)
  - 910:   100.0000 percent of the time (20001 hits)
  - 911:   100.0000 percent of the time (20001 hits)
  - 912:   100.0000 percent of the time (20001 hits)
  - 913:   100.0000 percent of the time (20001 hits)
  - 914:   100.0000 percent of the time (20001 hits)
  - 915:   100.0000 percent of the time (20001 hits)
  - 916:   100.0000 percent of the time (20001 hits)
  - 917:   100.0000 percent of the time (20001 hits)
  - 918:   100.0000 percent of the time (20001 hits)
  - 919:   100.0000 percent of the time (20001 hits)
  - 920:   100.0000 percent of the time (20001 hits)
  - 921:   100.0000 percent of the time (20001 hits)
  - 922:   100.0000 percent of the time (20001 hits)
  - 923:   100.0000 percent of the time (20001 hits)
  - 924:   100.0000 percent of the time (20001 hits)
  - 925:   100.0000 percent of the time (20001 hits)
  - 926:   100.0000 percent of the time (20001 hits)
  - 927:   100.0000 percent of the time (20001 hits)
  - 928:   100.0000 percent of the time (20001 hits)
  - 929:   100.0000 percent of the time (20001 hits)
  - 930:   100.0000 percent of the time (20001 hits)
  - 931:   100.0000 percent of the time (20001 hits)
  - 932:   100.0000 percent of the time (20001 hits)
  - 933:   100.0000 percent of the time (20001 hits)
  - 934:   100.0000 percent of the time (20001 hits)
  - 935:   100.0000 percent of the time (20001 hits)
  - 936:   100.0000 percent of the time (20001 hits)
  - 937:   100.0000 percent of the time (20001 hits)
  - 938:   100.0000 percent of the time (20001 hits)
  - 939:   100.0000 percent of the time (20001 hits)
  - 940:   100.0000 percent of the time (20001 hits)
  - 941:   100.0000 percent of the time (20001 hits)
  - 942:   100.0000 percent of the time (20001 hits)
  - 943:   100.0000 percent of the time (20001 hits)
  - 944:   100.0000 percent of the time (20001 hits)
  - 945:   100.0000 percent of the time (20001 hits)
  - 946:   100.0000 percent of the time (20001 hits)
  - 947:   100.0000 percent of the time (20001 hits)
  - 948:   100.0000 percent of the time (20001 hits)
  - 949:   100.0000 percent of the time (20001 hits)
  - 950:   100.0000 percent of the time (20001 hits)
  - 951:   100.0000 percent of the time (20001 hits)
  - 952:   100.0000 percent of the time (20001 hits)
  - 953:   100.0000 percent of the time (20001 hits)
  - 954:   100.0000 percent of the time (20001 hits)
  - 955:   100.0000 percent of the time (20001 hits)
  - 956:   100.0000 percent of the time (20001 hits)
  - 957:   100.0000 percent of the time (20001 hits)
  - 958:   100.0000 percent of the time (20001 hits)
  - 959:   100.0000 percent of the time (20001 hits)
  - 960:   100.0000 percent of the time (20001 hits)
  - 961:   100.0000 percent of the time (20001 hits)
  - 962:   100.0000 percent of the time (20001 hits)
  - 963:   100.0000 percent of the time (20001 hits)
  - 964:   100.0000 percent of the time (20001 hits)
  - 965:   100.0000 percent of the time (20001 hits)
  - 966:   100.0000 percent of the time (20001 hits)
  - 967:   100.0000 percent of the time (20001 hits)
  - 968:   100.0000 percent of the time (20001 hits)
  - 969:   100.0000 percent of the time (20001 hits)
  - 970:   100.0000 percent of the time (20001 hits)
  - 971:   100.0000 percent of the time (20001 hits)
  - 972:   100.0000 percent of the time (20001 hits)
  - 973:   100.0000 percent of the time (20001 hits)
  - 974:   100.0000 percent of the time (20001 hits)
  - 975:   100.0000 percent of the time (20001 hits)
  - 976:   100.0000 percent of the time (20001 hits)
  - 977:   100.0000 percent of the time (20001 hits)
  - 978:   100.0000 percent of the time (20001 hits)
  - 979:   100.0000 percent of the time (20001 hits)
  - 980:   100.0000 percent of the time (20001 hits)
  - 981:   100.0000 percent of the time (20001 hits)
  - 982:   100.0000 percent of the time (20001 hits)
  - 983:   100.0000 percent of the time (20001 hits)
  - 984:   100.0000 percent of the time (20001 hits)
  - 985:   100.0000 percent of the time (20001 hits)
  - 986:   100.0000 percent of the time (20001 hits)
  - 987:   100.0000 percent of the time (20001 hits)
  - 988:   100.0000 percent of the time (20001 hits)
  - 989:   100.0000 percent of the time (20001 hits)
  - 990:   100.0000 percent of the time (20001 hits)
  - 991:   100.0000 percent of the time (20001 hits)
  - 992:   100.0000 percent of the time (20001 hits)
  - 993:   100.0000 percent of the time (20001 hits)
  - 994:   100.0000 percent of the time (20001 hits)
  - 995:   100.0000 percent of the time (20001 hits)
  - 996:   100.0000 percent of the time (20001 hits)
  - 997:   100.0000 percent of the time (20001 hits)
  - 998:   100.0000 percent of the time (20001 hits)
  - 999:   100.0000 percent of the time (20001 hits)
  - 1000:   100.0000 percent of the time (20001 hits)

List of observed molecules (H) that passed the conditions:

  -  1:   100.0000 percent of the time (20001 hits)
  -  2:   100.0000 percent of the time (20001 hits)
  -  3:   100.0000 percent of the time (20001 hits)
  -  4:   100.0000 percent of the time (20001 hits)
  -  5:   100.0000 percent of the time (20001 hits)
  -  6:   100.0000 percent of the time (20001 hits)
  -  7:   100.0000 percent of the time (20001 hits)
  -  8:    44.1378 percent of the time (8828 hits)
  -  9:   100.0000 percent of the time (20001 hits)
  - 10:   100.0000 percent of the time (20001 hits)
  - 11:   100.0000 percent of the time (20001 hits)
  - 12:   100.0000 percent of the time (20001 hits)
  - 13:   100.0000 percent of the time (20001 hits)
  - 14:   100.0000 percent of the time (20001 hits)
  - 15:   100.0000 percent of the time (20001 hits)
  - 16:   100.0000 percent of the time (20001 hits)
  - 17:    99.9950 percent of the time (20000 hits)
  - 18:   100.0000 percent of the time (20001 hits)
  - 19:   100.0000 percent of the time (20001 hits)
  - 20:     0.1500 percent of the time (30 hits)
  - 21:   100.0000 percent of the time (20001 hits)
  - 22:   100.0000 percent of the time (20001 hits)
  - 23:   100.0000 percent of the time (20001 hits)
  - 24:   100.0000 percent of the time (20001 hits)
  - 25:   100.0000 percent of the time (20001 hits)
  - 26:   100.0000 percent of the time (20001 hits)
  - 27:   100.0000 percent of the time (20001 hits)
  - 28:   100.0000 percent of the time (20001 hits)
  - 29:   100.0000 percent of the time (20001 hits)
  - 30:    99.9950 percent of the time (20000 hits)
  - 31:   100.0000 percent of the time (20001 hits)
  - 32:    99.5850 percent of the time (19918 hits)
  - 33:   100.0000 percent of the time (20001 hits)
  - 34:   100.0000 percent of the time (20001 hits)
  - 35:   100.0000 percent of the time (20001 hits)
  - 36:   100.0000 percent of the time (20001 hits)
  - 37:   100.0000 percent of the time (20001 hits)
  - 38:   100.0000 percent of the time (20001 hits)
  - 39:   100.0000 percent of the time (20001 hits)
  - 40:    99.9950 percent of the time (20000 hits)
  - 41:   100.0000 percent of the time (20001 hits)
  - 42:   100.0000 percent of the time (20001 hits)
  - 43:     0.1400 percent of the time (28 hits)
  - 44:   100.0000 percent of the time (20001 hits)
  - 45:   100.0000 percent of the time (20001 hits)
  - 46:   100.0000 percent of the time (20001 hits)
  - 47:   100.0000 percent of the time (20001 hits)
  - 48:     0.0100 percent of the time (2 hits)
  - 49:   100.0000 percent of the time (20001 hits)
  - 50:   100.0000 percent of the time (20001 hits)
  - 51:   100.0000 percent of the time (20001 hits)
  - 52:    99.9950 percent of the time (20000 hits)
  - 53:    99.8550 percent of the time (19972 hits)
  - 54:    77.3061 percent of the time (15462 hits)
  - 55:    99.9700 percent of the time (19995 hits)
  - 56:    99.9900 percent of the time (19999 hits)
  - 57:   100.0000 percent of the time (20001 hits)
  - 58:   100.0000 percent of the time (20001 hits)
  - 59:    99.9950 percent of the time (20000 hits)
  - 60:   100.0000 percent of the time (20001 hits)
  - 61:   100.0000 percent of the time (20001 hits)
  - 62:   100.0000 percent of the time (20001 hits)
  - 63:   100.0000 percent of the time (20001 hits)
  - 64:   100.0000 percent of the time (20001 hits)
  - 65:   100.0000 percent of the time (20001 hits)
  - 66:   100.0000 percent of the time (20001 hits)
  - 67:   100.0000 percent of the time (20001 hits)
  - 68:   100.0000 percent of the time (20001 hits)
  - 69:   100.0000 percent of the time (20001 hits)
  - 70:    99.9750 percent of the time (19996 hits)
  - 71:    99.9650 percent of the time (19994 hits)
  - 72:    95.2602 percent of the time (19053 hits)
  - 73:    99.9900 percent of the time (19999 hits)
  - 74:    90.5605 percent of the time (18113 hits)
  - 75:    96.2002 percent of the time (19241 hits)
  - 76:    99.9750 percent of the time (19996 hits)
  - 77:     0.0100 percent of the time (2 hits)
  - 78:    93.6903 percent of the time (18739 hits)
  - 79:   100.0000 percent of the time (20001 hits)
  - 80:     0.0350 percent of the time (7 hits)
  - 81:   100.0000 percent of the time (20001 hits)
  - 82:   100.0000 percent of the time (20001 hits)
  - 83:   100.0000 percent of the time (20001 hits)
  - 84:   100.0000 percent of the time (20001 hits)
  - 85:   100.0000 percent of the time (20001 hits)
  - 86:   100.0000 percent of the time (20001 hits)
  - 87:    99.9950 percent of the time (20000 hits)
  - 88:    99.9950 percent of the time (20000 hits)
  - 89:    99.9850 percent of the time (19998 hits)
  - 90:    99.9900 percent of the time (19999 hits)
  - 91:    99.9750 percent of the time (19996 hits)
  - 92:    29.8435 percent of the time (5969 hits)
  - 93:    99.3400 percent of the time (19869 hits)
  - 94:   100.0000 percent of the time (20001 hits)
  - 95:     0.0400 percent of the time (8 hits)
  - 96:   100.0000 percent of the time (20001 hits)
  - 97:    99.9900 percent of the time (19999 hits)
  - 98:   100.0000 percent of the time (20001 hits)
  - 99:   100.0000 percent of the time (20001 hits)
  - 100:    99.4350 percent of the time (19888 hits)
  - 101:    99.9950 percent of the time (20000 hits)
  - 102:   100.0000 percent of the time (20001 hits)
  - 103:   100.0000 percent of the time (20001 hits)
  - 104:   100.0000 percent of the time (20001 hits)
  - 105:   100.0000 percent of the time (20001 hits)
  - 106:    62.0319 percent of the time (12407 hits)
  - 107:    99.9750 percent of the time (19996 hits)
  - 108:    99.9950 percent of the time (20000 hits)
  - 109:    66.5617 percent of the time (13313 hits)
  - 110:    99.9900 percent of the time (19999 hits)
  - 111:    99.5700 percent of the time (19915 hits)
  - 112:   100.0000 percent of the time (20001 hits)
  - 113:   100.0000 percent of the time (20001 hits)
  - 114:   100.0000 percent of the time (20001 hits)
  - 115:   100.0000 percent of the time (20001 hits)
  - 116:     0.3550 percent of the time (71 hits)
  - 117:   100.0000 percent of the time (20001 hits)
  - 118:   100.0000 percent of the time (20001 hits)
  - 119:   100.0000 percent of the time (20001 hits)
  - 120:   100.0000 percent of the time (20001 hits)
  - 121:   100.0000 percent of the time (20001 hits)
  - 122:    99.0500 percent of the time (19811 hits)
  - 123:   100.0000 percent of the time (20001 hits)
  - 124:    36.5932 percent of the time (7319 hits)
  - 125:    99.9950 percent of the time (20000 hits)
  - 126:   100.0000 percent of the time (20001 hits)
  - 128:    86.7907 percent of the time (17359 hits)
  - 129:   100.0000 percent of the time (20001 hits)
  - 130:   100.0000 percent of the time (20001 hits)
  - 131:   100.0000 percent of the time (20001 hits)
  - 132:   100.0000 percent of the time (20001 hits)
  - 133:   100.0000 percent of the time (20001 hits)
  - 134:    99.9850 percent of the time (19998 hits)
  - 135:    96.2802 percent of the time (19257 hits)
  - 136:    99.9900 percent of the time (19999 hits)
  - 137:   100.0000 percent of the time (20001 hits)
  - 138:     0.0650 percent of the time (13 hits)
  - 139:   100.0000 percent of the time (20001 hits)
  - 140:    99.9850 percent of the time (19998 hits)
  - 141:     8.8846 percent of the time (1777 hits)
  - 142:   100.0000 percent of the time (20001 hits)
  - 143:   100.0000 percent of the time (20001 hits)
  - 144:     0.0450 percent of the time (9 hits)
  - 145:   100.0000 percent of the time (20001 hits)
  - 146:   100.0000 percent of the time (20001 hits)
  - 147:   100.0000 percent of the time (20001 hits)
  - 148:   100.0000 percent of the time (20001 hits)
  - 149:   100.0000 percent of the time (20001 hits)
  - 150:   100.0000 percent of the time (20001 hits)
  - 152:   100.0000 percent of the time (20001 hits)
  - 153:   100.0000 percent of the time (20001 hits)
  - 154:   100.0000 percent of the time (20001 hits)
  - 155:   100.0000 percent of the time (20001 hits)
  - 156:     0.0500 percent of the time (10 hits)
  - 157:   100.0000 percent of the time (20001 hits)
  - 158:    99.9750 percent of the time (19996 hits)
  - 159:   100.0000 percent of the time (20001 hits)
  - 160:   100.0000 percent of the time (20001 hits)
  - 161:   100.0000 percent of the time (20001 hits)
